purdue,70,-110,-7,20140112,1,home
southern miss,71,-110,-4.5,20140112,2,away
tulsa,75,\N,\N,20140112,2,home
southern methodist,63,-110,+13.5,20140112,3,away
louisville,71,\N,\N,20140112,3,home
green bay,93,-110,-6,20140112,4,away
wis-milwaukee,86,-110,+6,20140112,4,home
la salle,75,\N,\N,20140112,5,away
duquesne,56,\N,\N,20140112,5,home
xavier,89,\N,\N,20140112,6,away
creighton,95,\N,\N,20140112,6,home
colorado,54,\N,\N,20140112,7,away
washington,71,\N,\N,20140112,7,home
san diego st,79,-110,-10.5,20140112,8,away
air force,72,-110,+10.5,20140112,8,home
northern illinois,45,\N,\N,20140112,9,away
bowling green,36,-110,-8.5,20140112,9,home
stanford,82,-110,+6.5,20140112,10,away
oregon,80,-110,-6.5,20140112,10,home
akron,83,-110,+5.5,20140112,11,away
ohio,80,-110,-5.5,20140112,11,home
illinois-chicago,53,\N,\N,20140112,12,away
wright st,58,-110,-11,20140112,12,home
illinois,43,\N,\N,20140112,13,away
northwestern,49,\N,\N,20140112,13,home
maryland,61,-110,+6.5,20140112,14,away
florida st,85,-110,-6.5,20140112,14,home
arizona,73,-110,-14,20140112,15,away
southern california,53,-110,+14,20140112,15,home
arizona st,72,-110,+6,20140112,16,away
ucla,87,-110,-6,20140112,16,home
rider,90,\N,\N,20140112,17,away
niagara,78,\N,\N,20140112,17,home
marist,79,\N,\N,20140112,18,away
manhattan,86,-110,-13,20140112,18,home
quinnipiac,67,-110,-4.5,20140112,19,away
st peter's,74,-110,+4.5,20140112,19,home
nocarolina a&amp;t,66,-110,+5.5,20140113,1,away
florida a&amp;m,76,-110,-5.5,20140113,1,home
mississippi valley state,59,\N,\N,20140113,2,away
alabama a&amp;m,68,\N,\N,20140113,2,home
virginia,\N,-110,+6,20140113,3,away
duke,\N,-110,-6,20140113,3,home
texas,80,-110,+5,20140113,4,away
west virginia,69,-110,-5,20140113,4,home
cleveland st,66,-110,+1.5,20140113,5,away
youngstown st,67,-110,-1.5,20140113,5,home
syracuse,69,-110,-8.5,20140113,6,away
boston college,59,-110,+8.5,20140113,6,home
northern arizona,70,-110,-9.5,20140113,7,away
southern utah,36,-110,+9.5,20140113,7,home
lafayette,63,-110,+3.5,20140113,8,away
loyola-maryland,77,-110,-3.5,20140113,8,home
campbell,68,-110,+8.5,20140114,1,away
liberty,71,-110,-8.5,20140114,1,home
western michigan,37,-110,+4,20140114,2,away
eastern michigan,56,-110,-4,20140114,2,home
towson,80,-110,+2,20140114,3,away
drexel,68,-110,-2,20140114,3,home
georgia,50,-110,+12.5,20140114,4,away
florida,72,\N,\N,20140114,4,home
wisconsin,72,-110,-3.5,20140114,5,away
indiana,75,-110,+3.5,20140114,5,home
vcu,66,-110,-1.5,20140114,6,away
george washington,76,\N,\N,20140114,6,home
st john's,75,-110,-3.5,20140114,7,away
depaul,77,-110,+3.5,20140114,7,home
oklahoma,\N,-110,+5,20140114,8,away
kansas st,\N,-110,-5,20140114,8,home
northern iowa,\N,-110,-5.5,20140114,9,away
southern illinois,\N,-110,+5.5,20140114,9,home
penn st,\N,\N,\N,20140114,10,away
michigan,\N,-110,-11,20140114,10,home
bradley,50,-110,+18.5,20140114,11,away
wichita st,72,-110,-18.5,20140114,11,home
kentucky,85,-110,+1.5,20140114,12,away
arkansas,87,-110,-1.5,20140114,12,home
butler,60,-110,+10,20140114,13,away
creighton,88,-110,-10,20140114,13,home
pittsburgh,81,-110,-7,20140114,14,away
georgia tech,74,-110,+7,20140114,14,home
temple,\N,-110,+15,20140114,15,away
cincinnati,\N,\N,\N,20140114,15,home
boise st,74,-110,-3.5,20140114,16,away
nevada,65,-110,+3.5,20140114,16,home
colgate,58,\N,\N,20140115,1,away
boston u,66,-110,-9.5,20140115,1,home
bucknell,61,\N,\N,20140115,2,away
navy,62,\N,\N,20140115,2,home
rhode island,62,-110,+10.5,20140115,3,away
la salle,72,-110,-10.5,20140115,3,home
auburn,67,-110,+11,20140115,4,away
tennessee,78,-110,-11,20140115,4,home
northeastern,56,-110,+5,20140115,5,away
james madison,52,-110,-5,20140115,5,home
duquesne,75,-110,+9,20140115,6,away
st joseph's,84,-110,-9,20140115,6,home
clemson,56,-110,-1.5,20140115,7,away
virginia tech,49,-110,+1.5,20140115,7,home
georgetown,67,\N,\N,20140115,8,away
xavier,80,\N,\N,20140115,8,home
notre dame,66,-110,+5.5,20140115,9,away
maryland,74,-110,-5.5,20140115,9,home
central florida,75,-110,+4,20140115,10,away
rutgers,85,-110,-4,20140115,10,home
buffalo,65,\N,\N,20140115,11,away
toledo,67,-110,-7.5,20140115,11,home
miami (oh),52,\N,\N,20140115,12,away
akron,59,-110,-9.5,20140115,12,home
valparaiso,78,-110,+2,20140115,13,away
detroit,70,\N,\N,20140115,13,home
hofstra,69,\N,\N,20140115,14,away
nc-wilmington,64,\N,\N,20140115,14,home
michigan st,54,-110,-11.5,20140115,15,away
northwestern,40,-110,+11.5,20140115,15,home
south florida,54,-110,+11,20140115,16,away
southern methodist,71,-110,-11,20140115,16,home
kent st,73,-110,-6,20140115,17,away
northern illinois,64,-110,+6,20140115,17,home
texas christian,50,\N,\N,20140115,18,away
oklahoma st,82,\N,\N,20140115,18,home
ball st,51,-110,+14.5,20140115,19,away
ohio,71,-110,-14.5,20140115,19,home
drake,60,\N,\N,20140115,20,away
loyola-chicago,70,-110,+3,20140115,20,home
evansville,78,-110,+7,20140115,21,away
illinois st,79,-110,-7,20140115,21,home
mississippi st,61,\N,\N,20140115,22,away
alabama,80,-110,-12,20140115,22,home
south carolina,67,-110,+7,20140115,23,away
texas a&amp;m,75,-110,-7,20140115,23,home
st bonaventure,60,-110,+11,20140115,24,away
saint louis,66,-110,-11,20140115,24,home
florida st,63,\N,\N,20140115,25,away
miami-florida,53,\N,\N,20140115,25,home
nc state,69,-110,+2.5,20140115,26,away
wake forest,70,-110,-2.5,20140115,26,home
dayton,80,\N,\N,20140115,27,away
fordham,68,\N,\N,20140115,27,home
baylor,72,-110,-5,20140115,28,away
texas tech,82,-110,+5,20140115,28,home
louisiana state,74,-110,+3,20140115,29,away
mississippi,88,-110,-3,20140115,29,home
purdue,66,-110,+6,20140115,30,away
illinois,58,\N,\N,20140115,30,home
san jose st,62,\N,\N,20140115,31,away
air force,77,-110,-9.5,20140115,31,home
fresno st,60,-110,+14,20140115,32,away
san diego st,68,-110,-14,20140115,32,home
washington st,48,\N,\N,20140115,33,away
stanford,80,\N,\N,20140115,33,home
wagner,80,-110,+1,20140116,1,away
mount st mary's,89,-110,-1,20140116,1,home
kennesaw st,83,-110,+11.5,20140116,2,away
lipscomb,88,-110,-11.5,20140116,2,home
texas-pan american,\N,\N,\N,20140116,3,away
umkc,\N,\N,\N,20140116,3,home
cal state - bakersfield,61,-110,+5.5,20140116,4,away
seattle,57,-110,-5.5,20140116,4,home
fairleigh dickinson,89,-110,+6.5,20140116,5,away
liu brooklyn,67,-110,-6.5,20140116,5,home
houston,52,-110,+19.5,20140116,6,away
louisville,91,-110,-19.5,20140116,6,home
east carolina,67,-110,+1.5,20140116,7,away
florida atlantic,78,-110,-1.5,20140116,7,home
old dominion,52,PK-115,PK-115,20140116,8,away
florida international,36,PK-105,PK-105,20140116,8,home
arkansas st,72,-110,+9.5,20140116,9,away
georgia st,73,-110,-9.5,20140116,9,home
north texas,80,-110,+6.5,20140116,10,away
marshall,65,-110,-6.5,20140116,10,home
missouri,75,-110,-2,20140116,11,away
vanderbilt,78,-110,+2,20140116,11,home
providence,84,\N,\N,20140116,12,away
st john's,83,-110,-4,20140116,12,home
tulsa,86,-110,+2.5,20140116,13,away
charlotte,90,\N,\N,20140116,13,home
rice,62,-110,+18,20140116,14,away
southern miss,84,-110,-18,20140116,14,home
texas-el paso,63,\N,\N,20140116,15,away
middle tennessee st,54,\N,\N,20140116,15,home
louisiana-lafayette,73,\N,\N,20140116,16,away
south alabama,81,+100,-1,20140116,16,home
arkansas-little rock,87,-110,+7.5,20140116,17,away
western kentucky,83,-110,-7.5,20140116,17,home
texas-san antonio,65,\N,\N,20140116,18,away
uab,78,\N,\N,20140116,18,home
ucla,69,-110,+1,20140116,19,away
colorado,56,-110,-1,20140116,19,home
wis-milwaukee,67,-110,-1.5,20140116,20,away
illinois-chicago,63,-110,+1.5,20140116,20,home
louisiana-monroe,75,-110,+3,20140116,21,away
troy,64,-110,-3,20140116,21,home
ohio st,53,-110,-3,20140116,22,away
minnesota,63,\N,\N,20140116,22,home
arizona st,68,\N,\N,20140116,23,away
arizona,91,\N,\N,20140116,23,home
louisiana tech,73,-110,-13.5,20140116,24,away
tulane,45,-110,+13.5,20140116,24,home
portland,71,\N,\N,20140116,25,away
loyola marymount,57,\N,\N,20140116,25,home
southern california,66,-110,+10.5,20140116,26,away
utah,84,-110,-10.5,20140116,26,home
csu northridge,52,-110,+9,20140116,27,away
cal poly slo,62,\N,\N,20140116,27,home
cal st fullerton,54,\N,\N,20140116,28,away
uc irvine,72,\N,\N,20140116,28,home
st peter's,77,-110,+7,20140116,29,away
rider,69,-110,-7,20140116,29,home
siena,68,-110,+10.5,20140116,30,away
manhattan,90,-110,-10.5,20140116,30,home
elon university,87,-110,+7.5,20140116,31,away
davidson,85,\N,\N,20140116,31,home
citadel,65,-110,+10,20140116,32,away
nc-greensboro,69,-110,-10,20140116,32,home
furman,81,\N,\N,20140116,33,away
georgia southern,88,\N,\N,20140116,33,home
chattanooga,80,\N,\N,20140116,34,away
appalachian st,70,\N,\N,20140116,34,home
se missouri st,67,-110,+6.5,20140116,35,away
morehead st,80,-110,-6.5,20140116,35,home
monmouth-nj,61,\N,\N,20140116,36,away
quinnipiac,70,\N,\N,20140116,36,home
belmont,63,-110,+2.5,20140116,37,away
eastern kentucky,74,-110,-2.5,20140116,37,home
western illinois,55,-110,+8.5,20140116,38,away
south dakota state,64,\N,\N,20140116,38,home
murray st,70,\N,\N,20140116,39,away
eastern illinois,66,\N,\N,20140116,39,home
austin peay,67,\N,\N,20140116,40,away
siu - edwardsville,71,-110,+2,20140116,40,home
tennessee st,64,\N,\N,20140116,41,away
jacksonville st,70,\N,\N,20140116,41,home
indiana - purdue,57,-110,+10,20140116,42,away
south dakota,69,-110,-10,20140116,42,home
nebraska omaha,69,\N,\N,20140116,43,away
north dakota state,91,\N,\N,20140116,43,home
niagara,67,\N,\N,20140116,44,away
fairfield,63,-110,-3,20140116,44,home
eastern washington,65,-110,+5,20140116,45,away
northern arizona,84,-110,-5,20140116,45,home
southern utah,45,-110,+17.5,20140116,46,away
idaho state,60,-110,-17.5,20140116,46,home
iupu - ft wayne,67,\N,\N,20140116,47,away
denver,64,\N,\N,20140116,47,home
northern colorado,55,-110,-1,20140116,48,away
montana st,70,-110,+1,20140116,48,home
north dakota,71,-110,+7,20140116,49,away
montana,84,-110,-7,20140116,49,home
portland st,68,-110,+2.5,20140116,50,away
sacramento state,64,-110,-2.5,20140116,50,home
jacksonville,82,\N,\N,20140117,1,away
north florida,86,-110,-8.5,20140117,1,home
green bay,79,-110,-1,20140117,2,away
wright st,69,-110,+1,20140117,2,home
southern illinois,60,-110,+3.5,20140117,3,away
bradley,66,-110,-3.5,20140117,3,home
canisius,85,-110,+6.5,20140117,4,away
iona,83,-110,-6.5,20140117,4,home
utah valley,52,-110,-2.5,20140119,1,away
seattle,51,-110,+2.5,20140119,1,home
wright st,49,-110,+4.5,20140119,2,away
cleveland st,46,-110,-4.5,20140119,2,home
minnesota,73,-105,+8.5,20140119,3,away
iowa,94,-115,-8.5,20140119,3,home
louisiana tech,71,-110,+3,20140119,4,away
southern miss,80,\N,\N,20140119,4,home
green bay,69,-110,-9.5,20140119,5,away
illinois-chicago,64,-110,+9.5,20140119,5,home
bowling green,69,-110,+7,20140119,6,away
western michigan,64,-110,-7,20140119,6,home
towson,72,-110,+4,20140119,7,away
charleston,57,-110,-4,20140119,7,home
virginia tech,63,-110,+10,20140119,8,away
notre dame,70,-110,-10,20140119,8,home
oregon,72,-110,-3,20140119,9,away
oregon st,80,-110,+3,20140119,9,home
canisius,82,-110,-4.5,20140119,10,away
monmouth-nj,83,\N,\N,20140119,10,home
siena,74,\N,\N,20140119,11,away
iona,88,\N,\N,20140119,11,home
hofstra,49,-110,+18.5,20140119,12,away
southern methodist,73,-110,-18.5,20140119,12,home
stony brook,81,-110,-13.5,20140120,1,away
md baltimore cty,62,-110,+13.5,20140120,1,home
xavier,84,-110,-5.5,20140120,2,away
depaul,74,-110,+5.5,20140120,2,home
creighton,96,-110,+6.5,20140120,3,away
villanova,68,-110,-6.5,20140120,3,home
north carolina,61,-110,+7.5,20140120,4,away
virginia,76,-110,-7.5,20140120,4,home
delaware,90,-110,+3,20140120,5,away
drexel,77,-110,-3,20140120,5,home
marquette,80,\N,\N,20140120,6,away
georgetown,72,\N,\N,20140120,6,home
maryland,56,-110,-1,20140120,7,away
nc state,65,-110,+1,20140120,7,home
baylor,68,-110,+10,20140120,8,away
kansas,78,-110,-10,20140120,8,home
st peter's,63,-110,+4,20140120,9,away
marist,70,-110,-4,20140120,9,home
western carolina,60,-110,+2.5,20140120,10,away
wofford,71,-110,-2.5,20140120,10,home
idaho state,59,-110,+10,20140120,11,away
weber st,65,-110,-10,20140120,11,home
fairfield,53,-110,+12.5,20140120,12,away
belmont,62,-110,-12.5,20140120,12,home
temple,66,-110,+12,20140121,1,away
connecticut,90,-110,-12,20140121,1,home
missouri,71,-110,+5.5,20140121,2,away
louisiana state,77,-110,-5.5,20140121,2,home
indiana,66,\N,\N,20140121,3,away
michigan st,71,\N,\N,20140121,3,home
harvard,53,+100,-10,20140121,4,away
florida atlantic,68,-120,+10,20140121,4,home
evansville,61,\N,\N,20140121,5,away
missouri st,64,-110,-6.5,20140121,5,home
notre dame,74,\N,\N,20140121,6,away
florida st,76,\N,\N,20140121,6,home
rutgers,56,\N,\N,20140121,7,away
southern methodist,70,\N,\N,20140121,7,home
clemson,43,\N,\N,20140121,8,away
pittsburgh,76,\N,\N,20140121,8,home
texas a&amp;m,51,-110,+14,20140121,9,away
kentucky,68,-110,-14,20140121,9,home
butler,56,-110,+5,20140121,10,away
providence,65,-110,-5,20140121,10,home
purdue,60,-110,-3.5,20140121,11,away
northwestern,63,-110,+3.5,20140121,11,home
high point,80,-110,+5.5,20140122,1,away
vmi,82,-110,-5.5,20140122,1,home
lehigh,68,-110,-4.5,20140122,2,away
navy,66,-110,+4.5,20140122,2,home
nocarolina a&amp;t,44,-110,+13.5,20140122,3,away
north carolina central,84,-110,-13.5,20140122,3,home
wake forest,83,-110,+2.5,20140122,4,away
virginia tech,77,-110,-2.5,20140122,4,home
massachusetts,\N,\N,\N,20140122,5,away
richmond,\N,-105,-3,20140122,5,home
northeastern,57,-110,+5.5,20140122,6,away
towson,54,-110,-5.5,20140122,6,home
iowa,67,\N,\N,20140122,7,away
michigan,75,-110,-2.5,20140122,7,home
william &amp; mary,60,-110,-4,20140122,8,away
hofstra,77,-110,+4,20140122,8,home
louisville,86,-110,-13.5,20140122,9,away
south florida,47,-110,+13.5,20140122,9,home
saint louis,76,\N,\N,20140122,10,away
duquesne,72,\N,\N,20140122,10,home
bowling green,58,-110,+11,20140122,11,away
ohio,56,-110,-11,20140122,11,home
akron,\N,-110,+3.5,20140122,12,away
eastern michigan,\N,\N,\N,20140122,12,home
northern illinois,68,-110,+16.5,20140122,13,away
toledo,77,-110,-16.5,20140122,13,home
texas tech,81,\N,\N,20140122,14,away
west virginia,87,\N,\N,20140122,14,home
arkansas,74,\N,\N,20140122,15,away
tennessee,81,\N,\N,20140122,15,home
drake,57,-110,+2,20140122,16,away
southern illinois,54,-110,-2,20140122,16,home
wichita st,70,-110,-9,20140122,17,away
illinois st,55,\N,\N,20140122,17,home
auburn,74,-110,-2.5,20140122,18,away
mississippi st,82,-110,+2.5,20140122,18,home
oakland,\N,-110,+11,20140122,19,away
green bay,\N,\N,\N,20140122,19,home
cleveland st,74,-110,-6,20140122,20,away
illinois-chicago,64,-110,+6,20140122,20,home
south carolina,76,-110,+6,20140122,21,away
georgia,97,-110,-6,20140122,21,home
wyoming,66,-110,-2,20140122,22,away
air force,59,-110,+2,20140122,22,home
wisconsin,68,-110,-2.5,20140122,23,away
minnesota,81,-110,+2.5,20140122,23,home
la salle,51,\N,\N,20140122,24,away
st bonaventure,66,\N,\N,20140122,24,home
san diego st,75,-110,-13,20140122,25,away
san jose st,50,\N,\N,20140122,25,home
oregon st,66,-110,-2,20140122,26,away
washington st,55,\N,\N,20140122,26,home
nevada,96,\N,\N,20140122,27,away
fresno st,86,\N,\N,20140122,27,home
niagara,74,-110,+9.5,20140122,28,away
canisius,87,-110,-9.5,20140122,28,home
liu brooklyn,79,-110,+13.5,20140123,1,away
bryant,87,-110,-13.5,20140123,1,home
florida gulf coast,55,-110,+12.5,20140123,2,away
mercer,68,\N,\N,20140123,2,home
hartford,56,-110,-7.5,20140123,3,away
binghamton,54,-110,+7.5,20140123,3,home
sacred heart,65,-110,+13.5,20140123,4,away
robert morris,91,-110,-13.5,20140123,4,home
stetson,68,PK-110,PK-110,20140123,5,away
kennesaw st,65,PK-110,PK-110,20140123,5,home
jacksonville,69,-110,+10,20140123,6,away
south carolina upstate,79,-110,-10,20140123,6,home
umkc,48,-110,+7.5,20140123,7,away
utah valley,66,-110,-7.5,20140123,7,home
valparaiso,74,\N,\N,20140123,8,away
youngstown st,71,\N,\N,20140123,8,home
tulane,59,-110,+7.5,20140123,9,away
east carolina,54,-110,-7.5,20140123,9,home
illinois,55,-110,+11,20140123,10,away
ohio st,62,-110,-11,20140123,10,home
florida,68,-110,-6,20140123,11,away
alabama,62,-110,+6,20140123,11,home
houston,59,\N,\N,20140123,12,away
memphis,82,-110,-13.5,20140123,12,home
texas state,64,\N,\N,20140123,13,away
arkansas-little rock,69,-110,-4.5,20140123,13,home
nebraska,54,-110,+5,20140123,14,away
penn st,58,-110,-5,20140123,14,home
western kentucky,69,\N,\N,20140123,15,away
louisiana-monroe,51,-110,+2.5,20140123,15,home
georgia st,77,-110,-2.5,20140123,16,away
louisiana-lafayette,70,\N,\N,20140123,16,home
central florida,51,-110,+14,20140123,17,away
cincinnati,69,-110,-14,20140123,17,home
troy,56,-110,+6.5,20140123,18,away
texas-arlington,59,-110,-6.5,20140123,18,home
utah,75,-110,+4.5,20140123,19,away
arizona st,79,-110,-4.5,20140123,19,home
san diego,56,-110,+18,20140123,20,away
gonzaga,59,\N,\N,20140123,20,home
brigham young,110,-110,-4.5,20140123,21,away
portland,114,-110,+4.5,20140123,21,home
loyola marymount,92,-110,+6,20140123,22,away
pacific,81,-110,-6,20140123,22,home
pepperdine,74,\N,\N,20140123,23,away
st mary's,80,-110,-12,20140123,23,home
csu northridge,66,-110,+12,20140123,24,away
uc irvine,72,-110,-12,20140123,24,home
uc santa barbara,68,-110,-9,20140123,25,away
uc riverside,65,-110,+9,20140123,25,home
cal poly slo,58,-110,-2.5,20140123,26,away
cal st fullerton,56,-110,+2.5,20140123,26,home
davidson,82,\N,\N,20140123,27,away
western carolina,77,-110,+2,20140123,27,home
wofford,74,-115,+1,20140123,28,away
georgia southern,64,\N,\N,20140123,28,home
elon university,63,\N,\N,20140123,29,away
chattanooga,84,-110,+3,20140123,29,home
st peter's,47,-110,+4.5,20140123,30,away
siena,64,-110,-4.5,20140123,30,home
fairfield,60,-110,+4,20140123,31,away
monmouth-nj,63,-110,-4,20140123,31,home
denver,74,-110,+2.5,20140123,32,away
nebraska omaha,60,-110,-2.5,20140123,32,home
eastern illinois,77,-110,+3.5,20140123,33,away
tenn-martin,84,-110,-3.5,20140123,33,home
eastern kentucky,94,-110,-8,20140123,34,away
tennessee st,78,-110,+8,20140123,34,home
jacksonville st,71,\N,\N,20140123,35,away
austin peay,59,-110,-2.5,20140123,35,home
sacramento state,71,-110,+10,20140123,36,away
north dakota,82,-110,-10,20140123,36,home
siu - edwardsville,78,-110,+9.5,20140123,37,away
se missouri st,82,-110,-9.5,20140123,37,home
south dakota,61,-110,+2.5,20140123,38,away
western illinois,79,-110,-2.5,20140123,38,home
tennessee tech,53,\N,\N,20140123,39,away
murray st,92,-110,-7,20140123,39,home
northern arizona,72,-110,+8.5,20140123,40,away
northern colorado,87,\N,\N,20140123,40,home
southern utah,83,-110,+17,20140123,41,away
eastern washington,90,-110,-17,20140123,41,home
montana,59,-110,+1,20140123,42,away
idaho state,54,-110,-1,20140123,42,home
montana st,57,-110,+8.5,20140123,43,away
weber st,86,-110,-8.5,20140123,43,home
lipscomb,75,-110,+2.5,20140124,1,away
northern kentucky,74,-110,-2.5,20140124,1,home
detroit,73,-110,+3.5,20140124,2,away
wis-milwaukee,54,-110,-3.5,20140124,2,home
rider,51,-110,+10,20140124,3,away
manhattan,67,\N,\N,20140124,3,home
vermont,64,-110,+2,20140124,4,away
stony brook,67,-110,-2,20140124,4,home
boston u,64,-110,+1,20140125,1,away
bucknell,61,-110,-1,20140125,1,home
sacred heart,66,\N,\N,20140125,2,away
st francis (pa),68,\N,\N,20140125,2,home
mount st mary's,71,PK-110,PK-110,20140125,3,away
liu brooklyn,75,PK-110,PK-110,20140125,3,home
presbyterian,53,\N,\N,20140125,4,away
liberty,65,-110,-15.5,20140125,4,home
holy cross,67,-110,-5.5,20140125,5,away
navy,52,\N,\N,20140125,5,home
lafayette,68,-110,+8.5,20140125,6,away
lehigh,71,-110,-8.5,20140125,6,home
chicago st,55,-110,+8.5,20140125,7,away
utah valley,62,-110,-8.5,20140125,7,home
george washington,75,-110,-4.5,20140125,8,away
george mason,69,-110,+4.5,20140125,8,home
xavier,72,-110,+2,20140125,9,away
providence,81,-110,-2,20140125,9,home
iowa,76,-110,-9.5,20140125,10,away
northwestern,50,-110,+9.5,20140125,10,home
vcu,97,-115,-3,20140125,11,away
la salle,89,-105,+3,20140125,11,home
columbia,74,-110,-9,20140125,12,away
cornell,58,\N,\N,20140125,12,home
vanderbilt,66,-110,+6.5,20140125,13,away
texas a&amp;m,55,-110,-6.5,20140125,13,home
syracuse,\N,-110,-5.5,20140125,14,away
miami-florida,\N,-110,+5.5,20140125,14,home
kansas st,75,-110,+9.5,20140125,15,away
iowa st,81,-110,-9.5,20140125,15,home
texas,74,\N,\N,20140125,16,away
baylor,60,\N,\N,20140125,16,home
georgia,54,-110,+14,20140125,17,away
kentucky,79,\N,\N,20140125,17,home
charleston,56,PK-110,PK-110,20140125,18,away
james madison,58,PK-110,PK-110,20140125,18,home
buffalo,75,-110,-6,20140125,19,away
northern illinois,67,-110,+6,20140125,19,home
miami (oh),70,-110,+4,20140125,20,away
bowling green,65,-110,-4,20140125,20,home
west virginia,75,-110,+13,20140125,21,away
oklahoma st,81,-110,-13,20140125,21,home
villanova,94,-110,-2.5,20140125,22,away
marquette,85,\N,\N,20140125,22,home
virginia tech,45,\N,\N,20140125,23,away
virginia,65,-110,-16.5,20140125,23,home
oklahoma,74,-110,+1,20140125,24,away
texas tech,65,-110,-1,20140125,24,home
st john's,69,-110,+3.5,20140125,25,away
butler,52,-110,-3.5,20140125,25,home
northeastern,70,-115,-1,20140125,26,away
hofstra,57,-105,+1,20140125,26,home
st joseph's,62,-110,+4,20140125,27,away
richmond,77,\N,\N,20140125,27,home
uab,70,-110,+6.5,20140125,28,away
tulsa,63,-110,-6.5,20140125,28,home
yale,56,PK-110,PK-110,20140125,29,away
brown,73,PK-110,PK-110,20140125,29,home
william &amp; mary,68,-110,+3.5,20140125,30,away
drexel,66,-110,-3.5,20140125,30,home
mississippi st,63,-110,+11.5,20140125,31,away
mississippi,82,-110,-11.5,20140125,31,home
south carolina,74,-110,+10.5,20140125,32,away
missouri,82,-110,-10.5,20140125,32,home
tennessee,41,-110,+8.5,20140125,33,away
florida,67,-110,-8.5,20140125,33,home
san diego,65,-110,+5.5,20140125,34,away
portland,63,-110,-5.5,20140125,34,home
texas-san antonio,62,-110,+14.5,20140125,35,away
texas-el paso,81,-110,-14.5,20140125,35,home
nevada,62,-110,+5.5,20140125,36,away
wyoming,64,-110,-5.5,20140125,36,home
wisconsin,72,-110,-5,20140125,37,away
purdue,58,-110,+5,20140125,37,home
oregon st,81,-110,+3.5,20140125,38,away
washington,87,-110,-3.5,20140125,38,home
georgia st,66,-110,-8.5,20140125,39,away
louisiana-monroe,58,-110,+8.5,20140125,39,home
western kentucky,79,-110,+4,20140125,40,away
louisiana-lafayette,70,-110,-4,20140125,40,home
troy,65,\N,\N,20140125,41,away
texas state,73,-110,-6,20140125,41,home
pittsburgh,83,-110,-3.5,20140125,42,away
maryland,79,-110,+3.5,20140125,42,home
loyola marymount,61,-110,+10.5,20140125,43,away
st mary's,89,-110,-10.5,20140125,43,home
auburn,67,-110,+12,20140125,44,away
arkansas,86,-110,-12,20140125,44,home
illinois st,62,-110,+8.5,20140125,45,away
indiana st,76,-110,-8.5,20140125,45,home
san jose st,55,-110,+18,20140125,46,away
boise st,76,\N,\N,20140125,46,home
southern miss,60,\N,\N,20140125,47,away
east carolina,46,-110,+8.5,20140125,47,home
michigan,80,-110,+5.5,20140125,48,away
michigan st,75,-110,-5.5,20140125,48,home
wright st,67,\N,\N,20140125,49,away
youngstown st,68,\N,\N,20140125,49,home
akron,82,-110,-5.5,20140125,50,away
central michigan,74,-110,+5.5,20140125,50,home
connecticut,82,\N,\N,20140125,51,away
rutgers,71,\N,\N,20140125,51,home
colorado,51,-110,+5.5,20140125,52,away
arizona st,72,\N,\N,20140125,52,home
st bonaventure,81,-110,-3,20140125,53,away
duquesne,83,\N,\N,20140125,53,home
marshall,77,-110,+17,20140125,54,away
louisiana tech,98,-110,-17,20140125,54,home
georgetown,63,\N,\N,20140125,55,away
creighton,76,-110,-12,20140125,55,home
charlotte,69,-110,-5,20140125,56,away
rice,71,\N,\N,20140125,56,home
santa clara,66,-110,+7,20140125,57,away
san francisco,75,-110,-7,20140125,57,home
southern illinois,63,-110,+5,20140125,58,away
missouri st,69,-110,-5,20140125,58,home
louisiana state,80,-110,+2,20140125,59,away
alabama,82,-110,-2,20140125,59,home
middle tennessee st,70,-110,-4,20140125,60,away
north texas,63,\N,\N,20140125,60,home
arkansas-little rock,\N,-110,+7.5,20140125,61,away
arkansas st,\N,-110,-7.5,20140125,61,home
south alabama,65,-110,+4,20140125,62,away
texas-arlington,73,-110,-4,20140125,62,home
kansas,91,-110,-14.5,20140125,63,away
texas christian,69,\N,\N,20140125,63,home
brigham young,69,\N,\N,20140125,64,away
gonzaga,84,\N,\N,20140125,64,home
pepperdine,66,-110,+6,20140125,65,away
pacific,76,-110,-6,20140125,65,home
cal poly slo,58,\N,\N,20140125,66,away
uc riverside,61,\N,\N,20140125,66,home
hawaii,90,-110,+6,20140125,67,away
uc irvine,86,-110,-6,20140125,67,home
fresno st,73,\N,\N,20140125,68,away
unlv,75,-110,-9.5,20140125,68,home
uc santa barbara,72,-110,-5.5,20140125,69,away
cal st fullerton,74,-110,+5.5,20140125,69,home
wofford,76,\N,\N,20140125,70,away
furman,52,\N,\N,20140125,70,home
south dakota,73,-110,+7.5,20140125,71,away
nebraska omaha,77,-110,-7.5,20140125,71,home
northern arizona,68,-110,+6,20140125,72,away
north dakota,84,-110,-6,20140125,72,home
north dakota state,85,-110,-5.5,20140125,73,away
south dakota state,77,-110,+5.5,20140125,73,home
eastern illinois,77,-110,+8.5,20140125,74,away
se missouri st,74,-110,-8.5,20140125,74,home
western carolina,78,-110,-9,20140125,75,away
citadel,60,-110,+9,20140125,75,home
nc-greensboro,67,-110,+8,20140125,76,away
chattanooga,77,\N,\N,20140125,76,home
georgia southern,52,\N,\N,20140125,77,away
davidson,82,\N,\N,20140125,77,home
elon university,59,-110,-4,20140125,78,away
samford,62,-110,+4,20140125,78,home
indiana - purdue,75,-110,+12.5,20140125,79,away
